"LAT","LON","ship_type","SHIPNAME","DATETIME","ship_type_and_name","DIFFERENCE","ID","DISTANCE","TIME"
54.96338,20.31154,"Cargo","SAMUR-3",2016-12-18 15:17:03,"Cargo SAMUR-3",120,339102,NA,NA
54.6333,19.89325,"Cargo","SAMUR-3",2016-12-18 15:15:03,"Cargo SAMUR-3",120,339103,45504.0996991743,120
55.7276,21.08277,"Cargo","SAN REMO",2016-12-18 18:19:06,"Cargo SAN REMO",240,339351,NA,NA
55.70337,21.11962,"Cargo","SAN REMO",2016-12-18 18:03:05,"Cargo SAN REMO",961,339352,3551.72896848537,961
54.75603,18.96664,"Cargo","SANDETTIE",2016-12-14 10:09:01,"Cargo SANDETTIE",121,339432,NA,NA
54.40707,18.65818,"Cargo","SANDETTIE",2016-12-14 02:51:02,"Cargo SANDETTIE",26279,339433,43646.5592404995,26279
54.76309,18.99629,"Cargo","SANTA URSULA",2016-12-18 06:05:02,"Cargo SANTA URSULA",120,339894,NA,NA
54.72224,18.99694,"Cargo","SANTA URSULA",2016-12-18 05:55:02,"Cargo SANTA URSULA",600,339895,4547.59301898121,600
59.94093,30.25605,"Cargo","SAT AIS",2016-12-15 15:03:04,"Cargo SAT AIS",240,343098,NA,NA
59.94102,30.25615,"Cargo","SAT AIS",2016-12-15 15:01:04,"Cargo SAT AIS",120,343099,11.4658680632919,120
55.72813,21.0776,"Cargo","SAXUM",2016-12-19 21:19:06,"Cargo SAXUM",120,343228,NA,NA
55.71747,21.10957,"Cargo","SAXUM",2016-12-19 21:09:06,"Cargo SAXUM",600,343229,2329.29383039952,600
59.909,30.06243,"Cargo","SCA TUNADAL",2016-12-19 18:05:04,"Cargo SCA TUNADAL",119,343755,NA,NA
59.90543,30.08021,"Cargo","SCA TUNADAL",2016-12-19 18:03:04,"Cargo SCA TUNADAL",119,343756,1069.01936603979,120
57.6165,11.66683,"Cargo","SCHIEBORG",2016-12-16 04:31:06,"Cargo SCHIEBORG",119,344839,NA,NA
57.61017,11.63217,"Cargo","SCHIEBORG",2016-12-16 04:29:05,"Cargo SCHIEBORG",121,344840,2183.46897404493,121
54.78593,18.92086,"Cargo","SCHUYLER TRADER",2016-12-16 04:05:02,"Cargo SCHUYLER TRADER",120,344846,NA,NA
54.77647,18.9374,"Cargo","SCHUYLER TRADER",2016-12-16 04:03:02,"Cargo SCHUYLER TRADER",120,344847,1495.48511573722,120
59.90843,30.06649,"Cargo","SEAGARD",2016-12-20 01:57:04,"Cargo SEAGARD",119,346791,NA,NA
59.91272,30.04566,"Cargo","SEAGARD",2016-12-20 01:55:04,"Cargo SEAGARD",119,346792,1256.7932090467,120
54.59955,18.88429,"Cargo","SEASTAR ENDURANCE",2016-12-15 15:31:01,"Cargo SEASTAR ENDURANCE",120,350186,NA,NA
54.61761,18.89918,"Cargo","SEASTAR ENDURANCE",2016-12-15 15:29:01,"Cargo SEASTAR ENDURANCE",120,350187,2227.86830234825,120
54.38306,18.66144,"Cargo","SELENE PRAHM",2016-12-15 03:19:02,"Cargo SELENE PRAHM",120,350346,NA,NA
54.37166,18.664,"Cargo","SELENE PRAHM",2016-12-15 03:13:01,"Cargo SELENE PRAHM",361,350347,1279.85104207568,361
59.88634,30.18579,"Cargo","SERDOLIK",2016-12-16 08:37:04,"Cargo SERDOLIK",120,350879,NA,NA
59.88756,30.19779,"Cargo","SERDOLIK",2016-12-16 08:35:05,"Cargo SERDOLIK",118,350880,683.820143203962,119
57.60117,11.60028,"Cargo","SEROJA EMPAT",2016-12-20 03:55:04,"Cargo SEROJA EMPAT",NA,352721,NA,NA
57.60493,11.65567,"Cargo","SEROJA EMPAT",2016-12-20 03:39:05,"Cargo SEROJA EMPAT",959,352722,3330.03339823231,959
59.90506,30.08365,"Cargo","SEVERNAYA ZEMLYA",2016-12-19 03:19:04,"Cargo SEVERNAYA ZEMLYA",119,353795,NA,NA
59.90722,30.07263,"Cargo","SEVERNAYA ZEMLYA",2016-12-19 03:17:04,"Cargo SEVERNAYA ZEMLYA",119,353796,660.436588210351,120
55.15951,20.15566,"Cargo","SILVER FJORD",2016-12-15 21:25:02,"Cargo SILVER FJORD",121,354255,NA,NA
55.72566,20.80205,"Cargo","SILVER FJORD",2016-12-15 17:43:06,"Cargo SILVER FJORD",13316,354256,75085.0779540625,13316
59.90694,30.07326,"Cargo","SILVER PEARL",2016-12-15 15:31:05,"Cargo SILVER PEARL",118,356673,NA,NA
59.91338,30.04178,"Cargo","SILVER PEARL",2016-12-15 15:29:04,"Cargo SILVER PEARL",120,356674,1897.55853612624,121
57.63065,11.69334,"Cargo","SKAGENBANK",2016-12-19 07:49:06,"Cargo SKAGENBANK",119,356953,NA,NA
57.61919,11.68127,"Cargo","SKAGENBANK",2016-12-19 07:47:05,"Cargo SKAGENBANK",121,356954,1464.61053700023,121
57.61417,11.6575,"Cargo","SLINGEBORG",2016-12-18 22:35:05,"Cargo SLINGEBORG",120,356962,NA,NA
57.62883,11.67933,"Cargo","SLINGEBORG",2016-12-18 22:33:04,"Cargo SLINGEBORG",121,356963,2087.2803510367,121
54.35765,18.67402,"Cargo","SM-PRC-107",2016-12-14 20:07:02,"Cargo SM-PRC-107",120,361685,NA,NA
54.35757,18.67409,"Cargo","SM-PRC-107",2016-12-14 20:05:02,"Cargo SM-PRC-107",120,361686,9.99639218032857,120
59.91005,30.05787,"Cargo","SOLONG",2016-12-14 01:47:04,"Cargo SOLONG",120,362459,NA,NA
59.91267,30.04487,"Cargo","SOLONG",2016-12-14 01:45:04,"Cargo SOLONG",120,362460,781.943370952598,120
57.669,11.69333,"Cargo","SOMERSET",2016-12-14 01:17:06,"Cargo SOMERSET",119,362742,NA,NA
57.67833,11.72617,"Cargo","SOMERSET",2016-12-14 01:15:05,"Cargo SOMERSET",121,362743,2213.64531255886,121
54.65482,19.8098,"Cargo","SORMOVSKIY-3055",2016-12-14 10:09:02,"Cargo SORMOVSKIY-3055",121,366103,NA,NA
54.67454,18.99002,"Cargo","SORMOVSKIY-3055",2016-12-14 01:07:01,"Cargo SORMOVSKIY-3055",32521,366104,52825.071028014,32521
59.90585,30.07863,"Cargo","SORMOVSKIY-3056",2016-12-15 08:33:05,"Cargo SORMOVSKIY-3056",118,370134,NA,NA
59.9086,30.0646,"Cargo","SORMOVSKIY-3056",2016-12-15 08:31:04,"Cargo SORMOVSKIY-3056",120,370135,840.804971925142,121
54.6326,19.90259,"Cargo","SORMOVSKIY-3058",2016-12-15 12:33:03,"Cargo SORMOVSKIY-3058",120,370158,NA,NA
54.6664,20.13557,"Cargo","SORMOVSKIY-3058",2016-12-15 12:27:07,"Cargo SORMOVSKIY-3058",356,370159,15470.0448974959,356
54.70193,20.4587,"Cargo","SORMOVSKIY-3068",2016-12-15 17:43:03,"Cargo SORMOVSKIY-3068",120,371563,NA,NA
54.65437,20.11265,"Cargo","SORMOVSKIY-3068",2016-12-14 02:47:02,"Cargo SORMOVSKIY-3068",140161,371564,22892.8716333062,140161
59.90385,30.08839,"Cargo","SORMOVSKIY-53",2016-12-19 16:31:04,"Cargo SORMOVSKIY-53",128,372128,NA,NA
59.9087,30.06449,"Cargo","SORMOVSKIY-53",2016-12-19 16:25:04,"Cargo SORMOVSKIY-53",359,372129,1439.14605203642,360
54.6857,20.2302,"Cargo","SORMOVSKIY 3064",2016-12-16 21:51:03,"Cargo SORMOVSKIY 3064",960,372192,NA,NA
54.68362,20.32903,"Cargo","SORMOVSKIY 3064",2016-12-16 21:49:04,"Cargo SORMOVSKIY 3064",119,372193,6364.03604340431,119
55.72241,21.09879,"Cargo","SPANACO FIDELITY",2016-12-19 23:23:13,"Cargo SPANACO FIDELITY",113,373056,NA,NA
55.71562,21.11,"Cargo","SPANACO FIDELITY",2016-12-19 23:19:14,"Cargo SPANACO FIDELITY",239,373057,1032.16263193324,239
54.69692,18.99504,"Cargo","STAR ISFJORD",2016-12-19 12:01:09,"Cargo STAR ISFJORD",113,373369,NA,NA
54.75713,18.99659,"Cargo","STAR ISFJORD",2016-12-19 11:43:02,"Cargo STAR ISFJORD",1087,373370,6703.28712494404,1087
54.6338,19.936,"Cargo","STEENBANK",2016-12-16 01:45:02,"Cargo STEENBANK",121,373406,NA,NA
54.63259,19.90238,"Cargo","STEENBANK",2016-12-16 01:37:02,"Cargo STEENBANK",480,373407,2170.411155649,480
54.75467,18.84233,"Cargo","STENA FORERUNNER",2016-12-18 15:13:01,"Cargo STENA FORERUNNER",121,373433,NA,NA
54.676,18.94767,"Cargo","STENA FORERUNNER",2016-12-18 15:11:02,"Cargo STENA FORERUNNER",119,373434,11071.3965148314,119
57.71863,11.97329,"Cargo","STOCKHOLM",2016-12-20 05:47:07,"Cargo STOCKHOLM",118,373818,NA,NA
57.71867,11.97328,"Cargo","STOCKHOLM",2016-12-20 05:45:07,"Cargo STOCKHOLM",118,373819,4.49229504334805,120
59.90365,30.0899,"Cargo","STORTEBEKER",2016-12-17 03:51:04,"Cargo STORTEBEKER",120,379639,NA,NA
59.90795,30.06853,"Cargo","STORTEBEKER",2016-12-17 03:49:04,"Cargo STORTEBEKER",119,379640,1285.29462339388,120
55.72252,20.90764,"Cargo","STRANDJA",2016-12-19 03:47:06,"Cargo STRANDJA",120,380527,NA,NA
55.72063,20.89128,"Cargo","STRANDJA",2016-12-19 03:45:06,"Cargo STRANDJA",120,380528,1047.07514539934,120
54.64101,20.02567,"Cargo","STRATEGIC ENCOUNTER",2016-12-16 09:47:02,"Cargo STRATEGIC ENCOUNTER",121,383742,NA,NA
54.63309,19.89434,"Cargo","STRATEGIC ENCOUNTER",2016-12-16 09:45:03,"Cargo STRATEGIC ENCOUNTER",119,383743,8506.95342528543,119
59.89033,30.22363,"Cargo","SUEDEROOG",2016-12-14 10:09:04,"Cargo SUEDEROOG",120,384087,NA,NA
59.87295,30.20375,"Cargo","SUEDEROOG",2016-12-14 02:29:04,"Cargo SUEDEROOG",27599,384088,2230.77114703091,27600
54.63951,20.01301,"Cargo","SVYATITEL ALEKSIY",2016-12-15 12:13:02,"Cargo SVYATITEL ALEKSIY",121,384566,NA,NA
54.64499,20.05175,"Cargo","SVYATITEL ALEKSIY",2016-12-15 12:11:03,"Cargo SVYATITEL ALEKSIY",119,384567,2569.04507919772,119
57.60037,11.79307,"Cargo","SYLVEIA",2016-12-15 13:31:06,"Cargo SYLVEIA",119,388066,NA,NA
57.60033,11.79304,"Cargo","SYLVEIA",2016-12-15 13:29:06,"Cargo SYLVEIA",120,388067,4.79888285643927,120
54.36997,18.66461,"Cargo","TANAIS",2016-12-16 14:23:01,"Cargo TANAIS",121,390005,NA,NA
54.38043,18.66072,"Cargo","TANAIS",2016-12-16 14:19:01,"Cargo TANAIS",240,390006,1191.40759761632,240
57.96387,11.71894,"Cargo","TASMAN",2016-12-16 15:51:05,"Cargo TASMAN",120,390224,NA,NA
57.98169,11.74611,"Cargo","TASMAN",2016-12-16 15:43:05,"Cargo TASMAN",480,390225,2551.05652569267,480
57.61285,11.80496,"Cargo","TENDER1",2016-12-14 10:09:08,"Cargo TENDER1",118,392151,NA,NA
57.64594,11.85902,"Cargo","TENDER1",2016-12-14 02:23:08,"Cargo TENDER1",27957,392152,4893.83934507296,27960
59.90586,30.07837,"Cargo","TERSCHELLING",2016-12-16 05:57:04,"Cargo TERSCHELLING",119,393430,NA,NA
59.91047,30.05565,"Cargo","TERSCHELLING",2016-12-16 05:55:05,"Cargo TERSCHELLING",118,393431,1368.00235265887,119
54.52118,18.77537,"Cargo","THEA MARIEKE",2016-12-16 20:29:07,"Cargo THEA MARIEKE",114,396013,NA,NA
54.53445,18.79455,"Cargo","THEA MARIEKE",2016-12-16 20:27:06,"Cargo THEA MARIEKE",116,396014,1928.03460627701,121
55.72865,21.05033,"Cargo","THOR INTEGRITY",2016-12-19 22:25:06,"Cargo THOR INTEGRITY",120,396115,NA,NA
55.7284,21.0655,"Cargo","THOR INTEGRITY",2016-12-19 22:23:13,"Cargo THOR INTEGRITY",113,396116,951.348327096487,113
57.65178,11.71843,"Cargo","THULELAND",2016-12-14 13:33:06,"Cargo THULELAND",119,400510,NA,NA
57.65663,11.74896,"Cargo","THULELAND",2016-12-14 13:31:05,"Cargo THULELAND",121,400511,1896.79739860662,121
54.56498,18.859,"Cargo","THURKUS",2016-12-16 12:57:02,"Cargo THURKUS",120,401116,NA,NA
54.54402,18.82845,"Cargo","THURKUS",2016-12-16 12:55:01,"Cargo THURKUS",121,401117,3055.12061257243,121
55.71618,20.80508,"Cargo","TIDAN",2016-12-17 04:33:06,"Cargo TIDAN",120,402303,NA,NA
57.60259,11.65599,"Cargo","TIDAN",2016-12-15 10:11:05,"Cargo TIDAN",152521,402304,597284.135666156,152521
54.56521,18.86041,"Cargo","TINA",2016-12-13 15:51:01,"Cargo TINA",121,402515,NA,NA
54.55447,18.84484,"Cargo","TINA",2016-12-13 15:49:01,"Cargo TINA",120,402516,1561.87959913145,120
54.78199,18.99543,"Cargo","TOLLUND",2016-12-17 19:17:01,"Cargo TOLLUND",120,402661,NA,NA
54.66673,19.819,"Cargo","TOLLUND",2016-12-17 16:23:02,"Cargo TOLLUND",10439,402662,54477.9541958991,10439
57.60091,11.68952,"Cargo","TRADER BULK",2016-12-19 03:31:05,"Cargo TRADER BULK",120,403309,NA,NA
57.60003,11.65679,"Cargo","TRADER BULK",2016-12-19 03:19:05,"Cargo TRADER BULK",720,403310,1954.70889975683,720
59.92068,30.0053,"Cargo","TRANSOSPREY",2016-12-18 14:43:03,"Cargo TRANSOSPREY",120,404256,NA,NA
54.72713,18.99946,"Cargo","TRANSOSPREY",2016-12-16 22:13:02,"Cargo TRANSOSPREY",145801,404257,876546.780157695,145801
55.68792,21.13279,"Cargo","TRAVEBERG",2016-12-16 15:53:06,"Cargo TRAVEBERG",120,406539,NA,NA
55.6643,21.14626,"Cargo","TRAVEBERG",2016-12-16 15:43:06,"Cargo TRAVEBERG",600,406540,2761.96535218847,600
59.89521,30.1315,"Cargo","TRICA",2016-12-20 09:31:04,"Cargo TRICA",119,406552,NA,NA
59.88806,30.2011,"Cargo","TRICA",2016-12-20 09:11:04,"Cargo TRICA",1200,406553,3967.26398472632,1200
55.74756,20.84578,"Cargo","TRUE LOVE",2016-12-15 13:27:06,"Cargo TRUE LOVE",121,407095,NA,NA
55.74601,20.86242,"Cargo","TRUE LOVE",2016-12-15 13:25:07,"Cargo TRUE LOVE",119,407096,1056.78241383851,119
54.69624,20.43857,"Cargo","UFA",2016-12-15 09:33:04,"Cargo UFA",119,408516,NA,NA
54.64828,20.07527,"Cargo","UFA",2016-12-14 02:47:02,"Cargo UFA",110762,408517,23987.559512021,110762
55.73171,20.97099,"Cargo","USOLIE",2016-12-14 10:09:06,"Cargo USOLIE",121,408559,NA,NA
55.69459,21.13291,"Cargo","USOLIE",2016-12-14 02:29:06,"Cargo USOLIE",27600,408560,10962.6494918173,27600
59.89277,30.14283,"Cargo","VALENCIA EXPRESS",2016-12-19 14:27:04,"Cargo VALENCIA EXPRESS",119,409592,NA,NA
59.89643,30.12481,"Cargo","VALENCIA EXPRESS",2016-12-19 14:25:04,"Cargo VALENCIA EXPRESS",119,409593,1085.54236807391,120
55.71448,21.11101,"Cargo","VANTAGE WAVE",2016-12-14 10:11:07,"Cargo VANTAGE WAVE",119,411208,NA,NA
55.70213,20.87546,"Cargo","VANTAGE WAVE",2016-12-14 02:29:06,"Cargo VANTAGE WAVE",27721,411209,14837.0729675324,27721
59.91301,30.04302,"Cargo","VARVARA",2016-12-13 11:33:04,"Cargo VARVARA",119,411664,NA,NA
59.91079,30.05415,"Cargo","VARVARA",2016-12-13 11:31:04,"Cargo VARVARA",119,411665,668.498608507527,120
54.58216,18.88781,"Cargo","VASTANVIK",2016-12-20 09:31:02,"Cargo VASTANVIK",119,411702,NA,NA
54.53333,18.81033,"Cargo","VASTANVIK",2016-12-20 09:11:02,"Cargo VASTANVIK",1200,411703,7386.62252989555,1200
55.63885,20.80759,"Cargo","VENTURA",2016-12-17 04:03:05,"Cargo VENTURA",121,414055,NA,NA
55.19872,19.96576,"Cargo","VENTURA",2016-12-17 00:05:03,"Cargo VENTURA",14282,414056,72314.577230593,14282
54.37488,18.65932,"Cargo","VICTORIA",2016-12-16 09:07:02,"Cargo VICTORIA",120,419143,NA,NA
54.37491,18.65989,"Cargo","VICTORIA",2016-12-16 09:05:02,"Cargo VICTORIA",120,419144,37.11010543773,120
55.71801,21.10651,"Cargo","VICTORIABORG",2016-12-20 10:27:06,"Cargo VICTORIABORG",120,421015,NA,NA
55.66924,21.14524,"Cargo","VICTORIABORG",2016-12-20 10:03:06,"Cargo VICTORIABORG",1440,421016,5948.06048746484,1440
57.65609,11.7494,"Cargo","VICTORINE",2016-12-19 17:29:05,"Cargo VICTORINE",120,422073,NA,NA
57.64971,11.71424,"Cargo","VICTORINE",2016-12-19 17:27:05,"Cargo VICTORINE",120,422074,2211.3253448884,120
59.9142,30.03802,"Cargo","VIDFOSS",2016-12-15 10:09:05,"Cargo VIDFOSS",118,422089,NA,NA
59.90969,30.05993,"Cargo","VIDFOSS",2016-12-15 10:07:04,"Cargo VIDFOSS",119,422090,1321.80638501045,121
59.92171,30.00018,"Cargo","VINGAREN",2016-12-18 14:55:04,"Cargo VINGAREN",120,424540,NA,NA
55.75435,20.80184,"Cargo","VINGAREN",2016-12-13 12:47:06,"Cargo VINGAREN",439677,424541,714651.213193134,439678
57.60928,11.66926,"Cargo","VIONA",2016-12-20 01:27:05,"Cargo VIONA",120,424824,NA,NA
57.60448,11.66448,"Cargo","VIONA",2016-12-20 01:25:06,"Cargo VIONA",119,424825,605.618236957879,119
55.73095,21.04599,"Cargo","VITA",2016-12-14 21:39:06,"Cargo VITA",120,424855,NA,NA
55.72998,21.06494,"Cargo","VITA",2016-12-14 21:37:06,"Cargo VITA",120,424856,1192.731736326,120
55.74082,20.80078,"Cargo","VITIM",2016-12-17 15:39:06,"Cargo VITIM",120,427115,NA,NA
54.45097,18.99401,"Cargo","VITIM",2016-12-15 04:43:02,"Cargo VITIM",212164,427116,184002.725352148,212164
59.90486,30.08275,"Cargo","VLADIMIR",2016-12-17 06:39:05,"Cargo VLADIMIR",118,429227,NA,NA
59.90915,30.06179,"Cargo","VLADIMIR",2016-12-17 06:37:04,"Cargo VLADIMIR",121,429228,1263.62379555297,121
57.64769,11.7103,"Cargo","WALTER HAMMANN",2016-12-20 11:11:05,"Cargo WALTER HAMMANN",NA,429234,NA,NA
57.62553,11.68675,"Cargo","WALTER HAMMANN",2016-12-20 10:59:05,"Cargo WALTER HAMMANN",720,429235,2838.05140073341,720
59.91777,30.01982,"Cargo","WES AMELIE",2016-12-17 10:25:05,"Cargo WES AMELIE",119,429239,NA,NA
59.91357,30.04042,"Cargo","WES AMELIE",2016-12-17 10:23:04,"Cargo WES AMELIE",120,429240,1240.95704471617,121
54.77571,18.98727,"Cargo","WES JANINE",2016-12-15 16:53:02,"Cargo WES JANINE",119,429858,NA,NA
54.45587,18.99905,"Cargo","WES JANINE",2016-12-15 15:29:01,"Cargo WES JANINE",5041,429859,35612.522181544,5041
54.69349,18.87828,"Cargo","WIEBKE D",2016-12-15 20:01:01,"Cargo WIEBKE D",121,431537,NA,NA
54.69908,18.86269,"Cargo","WIEBKE D",2016-12-15 19:59:02,"Cargo WIEBKE D",119,431538,1180.30921572339,119
59.89277,30.2269,"Cargo","WILHELM",2016-12-13 12:09:04,"Cargo WILHELM",120,432010,NA,NA
59.89294,30.22716,"Cargo","WILHELM",2016-12-13 12:07:05,"Cargo WILHELM",118,432011,23.8518981407892,119
54.65024,18.92236,"Cargo","WILSON BILBAO",2016-12-14 19:57:02,"Cargo WILSON BILBAO",120,432670,NA,NA
54.67572,18.93328,"Cargo","WILSON BILBAO",2016-12-14 19:55:01,"Cargo WILSON BILBAO",121,432671,2922.26231623795,121
54.68437,18.94872,"Cargo","WILSON HOLLA",2016-12-19 15:03:02,"Cargo WILSON HOLLA",119,433257,NA,NA
54.69785,18.95473,"Cargo","WILSON HOLLA",2016-12-19 15:01:02,"Cargo WILSON HOLLA",120,433258,1549.60925372096,120
55.69126,21.13543,"Cargo","WILSON SKY",2016-12-14 14:43:06,"Cargo WILSON SKY",120,433507,NA,NA
54.67703,18.9902,"Cargo","WILSON SKY",2016-12-13 22:35:02,"Cargo WILSON SKY",58084,433508,177008.334000514,58084
54.698,20.45283,"Cargo","WILSON SUND",2016-12-19 03:29:02,"Cargo WILSON SUND",120,434040,NA,NA
54.69806,20.45276,"Cargo","WILSON SUND",2016-12-19 03:27:03,"Cargo WILSON SUND",119,434041,8.05538183051189,119
54.63191,18.92982,"Cargo","WILSON VOLOS",2016-12-16 22:59:02,"Cargo WILSON VOLOS",119,434405,NA,NA
54.6076,18.91041,"Cargo","WILSON VOLOS",2016-12-16 22:57:02,"Cargo WILSON VOLOS",120,434406,2981.36278212458,120
55.73263,20.95861,"Cargo","WINTER BAY",2016-12-15 15:07:07,"Cargo WINTER BAY",119,435284,NA,NA
55.73163,20.98156,"Cargo","WINTER BAY",2016-12-15 15:01:06,"Cargo WINTER BAY",361,435285,1442.80347264318,361
59.91872,30.01553,"Cargo","WMS GRONINGEN",2016-12-19 20:39:04,"Cargo WMS GRONINGEN",119,435349,NA,NA
59.91378,30.03969,"Cargo","WMS GRONINGEN",2016-12-19 20:37:04,"Cargo WMS GRONINGEN",119,435350,1455.9871150599,120
59.91015,30.05674,"Cargo","WYBELSUM",2016-12-19 15:29:04,"Cargo WYBELSUM",119,436798,NA,NA
59.9141,30.03724,"Cargo","WYBELSUM",2016-12-19 15:27:04,"Cargo WYBELSUM",119,436799,1173.72404075079,120
59.90249,30.09439,"Cargo","X-PRESS ETNA",2016-12-19 15:13:04,"Cargo X-PRESS ETNA",119,437363,NA,NA
59.90613,30.07705,"Cargo","X-PRESS ETNA",2016-12-19 15:11:12,"Cargo X-PRESS ETNA",111,437364,1049.32305953471,112
54.69192,18.95926,"Cargo","YAMAL KRECHET",2016-12-20 10:25:02,"Cargo YAMAL KRECHET",120,437391,NA,NA
54.7202,18.97866,"Cargo","YAMAL KRECHET",2016-12-20 10:17:02,"Cargo YAMAL KRECHET",480,437392,3386.37249340296,480
54.68573,20.22603,"Cargo","ZAMOSKVORECHYE",2016-12-15 15:03:03,"Cargo ZAMOSKVORECHYE",240,437535,NA,NA
54.68554,20.17347,"Cargo","ZAMOSKVORECHYE",2016-12-15 14:51:03,"Cargo ZAMOSKVORECHYE",720,437536,3382.28063944272,720
54.53359,18.53776,"Cargo","ZBASTAR ENDURANCE",2016-12-19 19:27:07,"Cargo ZBASTAR ENDURANCE",119,437753,NA,NA
54.53364,18.5378,"Cargo","ZBASTAR ENDURANCE",2016-12-19 19:25:06,"Cargo ZBASTAR ENDURANCE",121,437754,6.13637835181961,121
55.69824,20.86267,"Cargo","ZEALAND BEATRIX",2016-12-17 00:35:06,"Cargo ZEALAND BEATRIX",121,439991,NA,NA
55.65665,20.86282,"Cargo","ZEALAND BEATRIX",2016-12-17 00:33:06,"Cargo ZEALAND BEATRIX",120,439992,4629.78719542706,120
59.92103,30.00384,"Cargo","ZENIT",2016-12-19 10:51:04,"Cargo ZENIT",119,441853,NA,NA
59.91596,30.02864,"Cargo","ZENIT",2016-12-19 10:49:04,"Cargo ZENIT",120,441854,1494.43344414142,120
59.87498,30.1947,"Cargo","ZHEN ZHU HAI",2016-12-15 12:21:05,"Cargo ZHEN ZHU HAI",119,449428,NA,NA
59.87513,30.19516,"Cargo","ZHEN ZHU HAI",2016-12-15 12:19:05,"Cargo ZHEN ZHU HAI",119,449429,30.6482831054138,120
54.79691,18.4361,"Fishing",".WLA-311",2016-12-14 19:35:07,"Fishing .WLA-311",NA,450665,NA,NA
54.7962,18.42845,"Fishing",".WLA-311",2016-12-14 19:33:07,"Fishing .WLA-311",120,450666,497.249757143724,120
55.7599,20.80213,"Fishing","100",2016-12-19 01:21:06,"Fishing 100",120,451367,NA,NA
55.78035,20.80773,"Fishing","100",2016-12-14 20:59:07,"Fishing 100",361319,451368,2303.3331896194,361319
55.70719,21.11483,"Fishing","169",2016-12-17 18:15:07,"Fishing 169",119,451721,NA,NA
55.72095,21.10062,"Fishing","169",2016-12-17 18:07:06,"Fishing 169",481,451722,1772.09572703346,481
55.75827,20.80489,"Fishing","652",2016-12-18 07:51:06,"Fishing 652",119,453117,NA,NA
55.77225,20.80305,"Fishing","652",2016-12-15 08:31:06,"Fishing 652",256800,453118,1560.50689265251,256800
55.7479,20.80184,"Fishing","694",2016-12-17 23:35:06,"Fishing 694",120,453480,NA,NA
55.77372,20.80183,"Fishing","694",2016-12-14 22:45:09,"Fishing 694",262197,453481,2874.26932052523,262197
55.73271,21.0479,"Fishing","756",2016-12-15 00:09:07,"Fishing 756",119,453749,NA,NA
55.70136,21.11934,"Fishing","756",2016-12-15 00:01:15,"Fishing 756",472,453750,5678.53829639428,472
54.60652,18.88237,"Fishing","AGNESE",2016-12-16 06:59:02,"Fishing AGNESE",120,456801,NA,NA
54.61623,18.89098,"Fishing","AGNESE",2016-12-16 06:57:02,"Fishing AGNESE",120,456802,1215.0993545494,120
57.65135,11.83575,"Fishing","AHLMA",2016-12-20 07:59:07,"Fishing AHLMA",118,456865,NA,NA
57.65745,11.82032,"Fishing","AHLMA",2016-12-20 07:57:07,"Fishing AHLMA",117,456866,1142.65101921236,120
59.86845,30.21742,"Fishing","ALBATROSS",2016-12-20 04:01:11,"Fishing ALBATROSS",112,457068,NA,NA
59.86836,30.21739,"Fishing","ALBATROSS",2016-12-20 03:59:03,"Fishing ALBATROSS",127,457069,10.158043838787,128
57.65069,11.83671,"Fishing","ALVSBORG",2016-12-19 07:13:10,"Fishing ALVSBORG",115,461734,NA,NA
57.64545,11.858,"Fishing","ALVSBORG",2016-12-19 06:27:05,"Fishing ALVSBORG",2761,461735,1395.9413695585,2765
54.79977,18.4426,"Fishing","ANCILLA WLA-68",2016-12-18 03:49:07,"Fishing ANCILLA WLA-68",52199,461763,NA,NA
54.79672,18.4304,"Fishing","ANCILLA WLA-68",2016-12-18 03:47:06,"Fishing ANCILLA WLA-68",121,461764,853.338425481478,121
55.70748,20.80876,"Fishing","ATLANT",2016-12-16 22:45:06,"Fishing ATLANT",121,462117,NA,NA
55.77094,20.80019,"Fishing","ATLANT",2016-12-15 00:07:06,"Fishing ATLANT",167880,462118,7084.72089650275,167880
54.63615,19.96907,"Fishing","ATLANTIDA",2016-12-14 23:33:03,"Fishing ATLANTIDA",119,462554,NA,NA
54.63342,19.8941,"Fishing","ATLANTIDA",2016-12-14 23:31:02,"Fishing ATLANTIDA",121,462555,4839.88129107305,121
54.70739,18.99247,"Fishing","BALTICA",2016-12-16 02:19:01,"Fishing BALTICA",121,464179,NA,NA
54.42768,18.99997,"Fishing","BALTICA",2016-12-15 08:59:02,"Fishing BALTICA",62399,464180,31140.9365592895,62399
57.67314,11.62985,"Fishing","BISCAYA GG34",2016-12-20 08:25:05,"Fishing BISCAYA GG34",128,465351,NA,NA
57.66939,11.62202,"Fishing","BISCAYA GG34",2016-12-20 08:23:05,"Fishing BISCAYA GG34",120,465352,625.73003022638,120
54.51999,18.77276,"Fishing","BOOTES",2016-12-19 00:01:38,"Fishing BOOTES",84,466380,NA,NA
54.53127,18.79001,"Fishing","BOOTES",2016-12-18 23:59:06,"Fishing BOOTES",147,466381,1678.87867122733,152
54.37277,18.66246,"Fishing","BORIS SYROMYATNIKOV",2016-12-18 08:23:02,"Fishing BORIS SYROMYATNIKOV",120,467296,NA,NA
54.37305,18.66233,"Fishing","BORIS SYROMYATNIKOV",2016-12-18 08:21:02,"Fishing BORIS SYROMYATNIKOV",120,467297,32.2892579434402,120
